scenario,model,variable,unit,timeResolution,timestep,value
abroad-together,FLEXECO,Electricity-consumption|Total,GW,typical-day-summer,2050 01:00,5.936000311332327
abroad-together,FLEXECO,Electricity-consumption|Total,GW,typical-day-summer,2050 02:00,5.62300031147963
abroad-together,FLEXECO,Electricity-consumption|Total,GW,typical-day-summer,2050 03:00,5.540000309285165
abroad-together,FLEXECO,Electricity-consumption|Total,GW,typical-day-summer,2050 04:00,5.821000309853218
abroad-together,FLEXECO,Electricity-consumption|Total,GW,typical-day-summer,2050 05:00,6.453000309853547
abroad-together,FLEXECO,Electricity-consumption|Total,GW,typical-day-summer,2050 06:00,7.2020003114115125
abroad-together,FLEXECO,Electricity-consumption|Total,GW,typical-day-summer,2050 07:00,8.05193777529485
abroad-together,FLEXECO,Electricity-consumption|Total,GW,typical-day-summer,2050 08:00,8.445608362044615
abroad-together,FLEXECO,Electricity-consumption|Total,GW,typical-day-summer,2050 09:00,9.296000705487685
abroad-together,FLEXECO,Electricity-consumption|Total,GW,typical-day-summer,2050 10:00,9.45700087180842
abroad-together,FLEXECO,Electricity-consumption|Total,GW,typical-day-summer,2050 11:00,10.27312991615618
abroad-together,FLEXECO,Electricity-consumption|Total,GW,typical-day-summer,2050 12:00,12.95313089814997
abroad-together,FLEXECO,Electricity-consumption|Total,GW,typical-day-summer,2050 13:00,11.863562119453631
abroad-together,FLEXECO,Electricity-consumption|Total,GW,typical-day-summer,2050 14:00,11.319644403785672
abroad-together,FLEXECO,Electricity-consumption|Total,GW,typical-day-summer,2050 15:00,8.983000150024898
abroad-together,FLEXECO,Electricity-consumption|Total,GW,typical-day-summer,2050 16:00,8.526135516006741
abroad-together,FLEXECO,Electricity-consumption|Total,GW,typical-day-summer,2050 17:00,8.977001479179538
abroad-together,FLEXECO,Electricity-consumption|Total,GW,typical-day-summer,2050 18:00,9.328464981451932
abroad-together,FLEXECO,Electricity-consumption|Total,GW,typical-day-summer,2050 19:00,9.352381658041036
abroad-together,FLEXECO,Electricity-consumption|Total,GW,typical-day-summer,2050 20:00,8.96067746905998
abroad-together,FLEXECO,Electricity-consumption|Total,GW,typical-day-summer,2050 21:00,8.506886671141581
